,title,comment,time,website
0,[買賣] 收 柯南劇場版漫畫 + 97單行本, 隔壁海鮮拍賣有看到全新的97, 01/02 11:57,https://www.ptt.cc/bbs/Conan/M.1672586544.A.A8A.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 等等 那個時候灰原(宮野志保?) 旁邊是有組織的人嗎?, 12/27 13:58,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 通常他不是都說 工藤君?, 12/27 13:58,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 之前特報是喊工藤君 這次變講江戶川 而且還是全名, 12/27 14:28,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 不知道有什麼用意XD, 12/27 14:28,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 柯南的稱呼以正片為準，多年來我們都習慣了預告騙(笑), 12/27 15:00,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 預告騙都不要信 真的 我當初信預告片腦子進的水 就, 12/27 16:00,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 是在電影院看正片流的淚………XD, 12/27 16:00,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 另一個疑問是 目前組織知道小哀真實身份的 應該不, 12/27 16:03,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 太可能留實體證據？, 12/27 16:03,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 如果有其他組織成員知道 也不用放盒子 直接報告組, 12/27 16:03,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 織 琴酒就會屁顛顛的出動(？？？)了不是嗎XD, 12/27 16:03,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 特報出新的角色，應該也是一次角色（很大機率）, 12/27 16:07,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 87%被其他黑衣組織的人知道，最後被琴酒殺死了, 12/27 16:47,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 這部出來對岸微博的新蘭粉又發瘋了，笑死！, 12/27 22:16,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 預告的台詞常常正片沒有或是亂湊，還是看看就好吧, 12/28 00:21,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 波本跟苦艾酒潛水裝那幕是不是上推特趨勢了(?) 畫面很美XDD, 12/28 00:55,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , (重點錯, 12/28 00:55,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 預告騙有時候真的很誇張 記得有年小蘭預告穿一個白色洋, 12/28 11:20,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 裝，結果電影連個影都沒看到這件衣服, 12/28 11:20,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 新酒的又要死了嗎XD, 12/28 18:14,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 18樓說的是偵探們的鎮魂歌嗎, 12/28 19:36,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , QQ..., 12/28 19:43,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 還有M19 小蘭被倒吊 血還一路從身上蔓延 結果正片, 12/28 23:47,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 完全沒有相關畫面 這個片段還佔了好幾秒 超級騙= =, 12/28 23:47,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 新酒99%要死透了吧(？) 先幫RIP QQ, 12/28 23:49,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 樓上說的那個是我一輩子都會記得的向日葵詐騙，超經典(x, 12/29 02:15,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 ," btw,新酒99%死透之前應該99%還會先來個洗白XDD", 12/29 02:17,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , M19預告騙還有基德說It's show time！結果正片根本沒有, 12/29 12:55,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 掰掰…　江戶川柯南  and 哈囉 ^_^! 我又回來了!, 12/29 14:06,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 還有今年M25 安室透拿電話那幕也是XD, 12/29 18:25,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 說到預告騙怎麼都沒人提戰慄的樂譜的整棟音樂廳大爆, 12/30 08:00,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 炸….那幕當初看預告超期待，結果正片沒有, 12/30 08:00,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 那幕甚至當初日方官網還當作網頁背景，整個超騙, 12/30 08:01,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 原來當初還當官網背景XDD, 12/30 13:29,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 太過分了吧XDD, 12/30 13:29,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 叭叭 廣告不實！詐欺！QQ, 12/30 13:29,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 蘭姆的身分要公開了嗎, 12/30 18:51,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 漫畫公開了啊，動畫可能明年三月會演海猿島吧, 12/30 21:38,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,Re: [情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 去年結婚那幕也是，果然高木不可能這麼快出頭天（？, 12/31 16:25,https://www.ptt.cc/bbs/Conan/M.1672119852.A.488.html
0,[預告] 華視頻道 名偵探柯南 (2022/12/24~25), 重播輪在平安夜撥也太剛好XD, 12/28 02:52,https://www.ptt.cc/bbs/Conan/M.1671868162.A.EA7.html
0,[預告] 華視頻道 名偵探柯南 (2022/12/24~25), 說不定有刻意安排XD?, 12/29 23:24,https://www.ptt.cc/bbs/Conan/M.1671868162.A.EA7.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 劇場版好像比較多, 12/25 01:37,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 漫畫裡面我最喜歡的就是什麼乘客，柯黑跟她說不要逃避自己, 12/25 08:14,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 的命運。 還有平常哀吐槽柯南的生活。劇場版最甜的是沈默, 12/25 08:14,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 的15分鐘，柯南待著哀滑板滑雪, 12/25 08:14,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 漫畫41or42集 那時感覺有一點點想推柯哀cp, 12/25 15:32,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 單行本24短暫變回雪莉差點被琴酒殺掉算嗎，柯南有衝進去, 12/25 20:30,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 救她，我覺得很甜 ^^llll, 12/25 20:30,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 另外大推不要逃避自己的命運，超愛那幕!!!!, 12/25 20:31,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 謝謝大家回覆 不要逃避命運我也印象深刻 就是公車乘客那, 12/25 20:45,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 集, 12/25 20:45,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 我來研究一下41 42集 這邊比較不熟, 12/25 20:45,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 同推破窗那集，早期73是很認真在推這個CP的，哪知後來整, 12/25 23:24,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 部變成子供向，柯哀黨直接夢碎, 12/25 23:24,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 嗯…cp是個人喜好沒有意見 但青山從來沒有要換cp或, 12/27 11:42,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 把他們配成cp的意思吧(？), 12/27 11:42,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 少年漫畫常見不只一位女性喜歡男主角，少女漫畫倒過來, 12/27 12:41,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 但通常最早出現的那個會是官配，其他是為了吸引不同, 12/27 12:43,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 口味的讀者而設計的，蘭是新一的，哀是讀者的, 12/27 12:43,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 我自己就曾經被出版社要求在作品裡增加女二(原稿沒有), 12/27 12:45,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 其實新一在第一集邀請小蘭去遊樂園，就是要組CP, 12/27 12:48,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 因為日本人邀請異性去遊樂園，就是求交往的意思, 12/27 12:49,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 剛開始互有好感則是去水族館，這些在漫畫都有, 12/27 12:49,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 所以......哀還沒登場就已經決定她不是官配了(嘆), 12/27 12:51,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 如果說這樣的互動就是青山推CP的話，那青山應該也推很多BL, 12/27 14:33,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？,  CP了w(欸, 12/27 14:33,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 本來很想吐槽這種加炮灰的男性向喜好, 12/27 15:43,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 但後來想想日漫韓漫也常常有大家的男二 沒資格說人, 12/27 15:43,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 家 QQQ, 12/27 15:43,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, (可以請問16樓的作品嗎？很想看台灣作者的作品), 12/27 15:45,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 最喜歡神秘的乘客，最後破窗，和小哀腳上柯南的血，, 12/27 15:53,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 真的太帥了, 12/27 15:53,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 那集救人真的帥 不要逃避也是震撼心理輔導(？) 跟, 12/27 16:06,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 步美的鼓勵相輔相成, 12/27 16:06,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 我的作品只有簽約，還沒出版，而且是小說，不是漫畫, 12/27 17:30,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 有人還特地跑來酸欸！酸味好重喔！是因為這次不是小蘭被, 12/27 22:14,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 救所以氣到跑來原po這邊陰陽怪氣嗎？知道你家姐姐是官配, 12/27 22:14,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 啦！但是不要器量小到跑來酸原po好嗎？, 12/27 22:14,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 樓上感覺你看起來比較氣欸人家說事實而已冷靜一點XD, 12/28 00:53,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 你在心虛什麼？你氣急敗壞的樣子都跑出螢幕了，有什麼好, 12/28 11:40,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 欲蓋彌彰的，在版上就好好討論劇情少在那邊酸別的版友，, 12/28 11:40,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 當你個版喔？, 12/28 11:40,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 板主溫馨提醒天氣冷喝杯茶吃個甜點休息一下~, 12/28 12:50,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 不好意思請問上面那麽多人的回覆哪句讓y大覺得是在酸？的確, 12/28 14:11,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 這裡不是任何人的個板，只要是板友都可以有理有據的自由討, 12/28 14:11,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 論發表看法，如果你覺得哪句陰陽怪氣覺得酸可以提出你不同, 12/28 14:11,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 的看法，而不是用意氣用事的文字抒發情緒, 12/28 14:11,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 另外謝謝板主提醒, 12/28 14:18,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 身為哀粉希望她有好歸宿 但也知道她不是女主角啦, 12/28 23:08,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 目前大家都推神秘乘客的破窗那集, 12/28 23:12,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 又來了(望天, 12/28 23:57,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 酸就是從說別人酸的那樓開始的啊XD, 12/28 23:57,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 擅自揣測版友再貼標籤 也不用這麼崩潰吧XD, 12/28 23:57,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 互相尊重維護版風 也是為了自己的推角好呀, 12/28 23:57,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 謝謝v大 期待您的作品出版, 12/28 23:57,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, (x家哥姐這種對岸用語風氣大可不必帶來ptt), 12/29 00:01,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 推原Po理智柯哀粉(v)身為原作粉也很喜歡神祕乘客那幾話，柯, 12/29 01:59,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 南真的很帥，那段時期因為哀的出現讓劇情變得微微抑鬱又揪, 12/29 01:59,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 心，當初追連載的這種感覺真是恍如昨日XD, 12/29 01:59,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 但真的希望不要再有人以訛傳訛說當初作者有意推CP或換CP之, 12/29 02:00,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 類了，重點不是官配不官配，女主不女主，而是作者筆下的劇, 12/29 02:00,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 情根本就沒有要換CP這一部份，真心拜託同人創作跟原作還是, 12/29 02:00,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 要分清楚才是, 12/29 02:00,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 更正補充>> 應該是「以往不管是作者筆下的劇情或是作者本人, 12/29 02:13,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 有過的發言(訪談etc.)都沒表現出當初有要換CP或推CP的念頭, 12/29 02:13,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 」, 12/29 02:13,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 不萌幼馴染設定但柯南真的是少數從第一集就覺得官配很穩, 12/30 01:25,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 從沒變動過的漫畫, 12/30 01:25,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 對呀因為作者就是這麼畫，只要是有看原作+不代入同人CP濾, 12/30 03:56,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 鏡自然都知道穩到不行～, 12/30 03:56,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 畢竟從第一話就開宗明義雙向加粗單箭頭了啊…而且角色塑造, 12/30 03:56,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 明明也不是那種輕浮濫情的人設, 12/30 03:56,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 因為我下意識的就回了, 12/30 13:20,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 後面有點歪樓, 12/30 13:20,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 對原po很不好意思QQ, 12/30 13:20,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 沒想到後面反應這麼激烈 歹勢！, 12/30 13:20,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 雖然各自解讀可能不同 但至少我們都從好看的集數裡, 12/30 13:22,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 得到快樂 這樣就很棒了:D, 12/30 13:22,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 同人cp的話 我也很萌蘭哀百合(超冷門邪教QQ, 12/30 13:26,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 萌蘭哀+1 其實灰原在漫畫過得很好啊, 12/31 00:57,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 她現在比柯南還專心當小學生XD, 12/31 00:57,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 看到推文這麼激烈原本嚇一跳 但一方面開心大家對柯南的愛, 12/31 12:54,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 依舊濃烈XD, 12/31 12:54,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 至於換CP我是想也不敢想 因為知道一定不可能 頂多青山故意, 12/31 12:55,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 畫個引人遐想的支線, 12/31 12:55,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 決定買神秘乘客來收藏了 謝謝大家, 12/31 12:56,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 小哀也真的很喜歡小蘭啊，在滿月篇就有畫出，她永遠, 12/31 16:29,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 不可能討厭這個讓她感受到姊姊感覺的人, 12/31 16:29,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 覺得小哀很喜歡小蘭+1, 12/31 18:30,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[問題] 柯南和灰原最甜的一集漫畫？, 單行41-43小哀大量圈粉, 01/02 12:58,https://www.ptt.cc/bbs/Conan/M.1671861184.A.C94.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 櫻井的歷代作品….良率真的很低XD, 12/01 09:21,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 櫻井劇本就那樣 看立川能救多少 喜歡立川導零時的風格, 12/01 10:42,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 各位先衝 我等心得再決定要不要進場 櫻井很令人恐, 12/01 11:20,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 懼w, 12/01 11:20,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 看預告又是動作大片，不過柯南拍什麼我都吃得下去, 12/01 12:58,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 那個所謂的寶箱聽起來有點像浦島太郎, 12/01 13:00,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 有一幕應該又是在做惡夢了XD, 12/01 14:36,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 不知道這部跟向日葵哪部會更難看XDD 只有櫻井能超越櫻井(?, 12/01 15:08,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 天哪 向日葵的編劇.., 12/01 15:48,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 這次萬聖節的新娘導演不錯阿，怎麼不是他, 12/01 21:04,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , !, 12/01 21:06,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 這次看了萬聖節，重新燃起到柯南的愛, 12/01 21:06,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 很滅火的預告，哈哈, 12/01 21:46,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
0,[情報] 柯南 M26劇場版 黑鐵的魚影　預告 , 萬聖節真的不同等級的劇本, 12/01 21:46,https://www.ptt.cc/bbs/Conan/M.1669854851.A.D3D.html
